date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax,feature_model,foundation_model
2016-05-14 12:00:00,116.66666666666667,97.46163394267658,348.3333333333333,301.6666666666667,86.66666666666667,350.12134552432553,120.48093586199636,132.014,301.6666666666667
2016-05-14 13:00:00,113.33333333333333,97.46163394267658,348.3333333333333,268.3333333333333,75.0,350.2206795349362,114.89590323554633,136.47285,268.3333333333333
2016-05-14 14:00:00,106.66666666666667,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,350.3200135455469,111.18436330207929,121.995926,318.3333333333333
2016-05-14 15:00:00,130.0,97.46163394267658,348.3333333333333,201.66666666666666,103.33333333333333,350.41934755615756,103.96456678104518,125.08972,201.66666666666666
2016-05-14 16:00:00,111.66666666666667,97.46163394267658,348.3333333333333,351.6666666666667,91.66666666666667,350.51868156676824,137.00705379744872,161.74312,351.6666666666667
2016-05-14 17:00:00,241.66666666666666,97.46163394267658,348.3333333333333,231.66666666666666,83.33333333333333,350.6180155773789,188.98964779108485,192.83282,231.66666666666666
2016-05-14 18:00:00,166.66666666666666,97.46163394267658,348.3333333333333,348.3333333333333,285.0,350.7173495879896,188.3421371452366,232.0359,348.3333333333333
2016-05-14 19:00:00,90.0,97.46163394267658,348.3333333333333,123.33333333333333,120.0,350.81668359860026,132.08820396175713,148.19391,123.33333333333333
2016-05-14 20:00:00,86.66666666666667,97.46163394267658,348.3333333333333,100.0,86.66666666666667,350.91601760921094,115.58911933981389,111.77566,100.0
2016-05-14 21:00:00,75.0,97.46163394267658,348.3333333333333,71.66666666666667,56.666666666666664,351.0153516198216,80.73156191075675,69.757256,71.66666666666667
2016-05-14 22:00:00,61.666666666666664,97.46163394267658,348.3333333333333,60.0,58.333333333333336,351.1146856304323,65.75852802995871,71.210815,60.0
2016-05-14 23:00:00,48.333333333333336,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,351.21401964104297,57.0924173758542,62.33057,56.666666666666664
2016-05-15 00:00:00,53.333333333333336,97.46163394267658,348.3333333333333,55.0,58.333333333333336,351.31335365165364,53.931026946265405,60.25674,55.0
2016-05-15 01:00:00,55.0,97.46163394267658,348.3333333333333,53.333333333333336,51.666666666666664,351.4126876622643,53.78825872974063,58.95616,53.333333333333336
2016-05-15 02:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,55.0,351.51202167287505,52.937455491346356,57.69074,58.333333333333336
2016-05-15 03:00:00,40.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,351.6113556834857,51.91826200679316,59.669098,58.333333333333336
2016-05-15 04:00:00,51.666666666666664,97.46163394267658,348.3333333333333,50.0,50.0,351.7106896940964,52.62786035075159,61.316277,50.0
2016-05-15 05:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,351.8100237047071,62.50556374637746,64.44143,58.333333333333336
2016-05-15 06:00:00,51.666666666666664,97.46163394267658,348.3333333333333,146.66666666666666,50.0,351.90935771531775,72.21039980425041,69.81198,146.66666666666666
2016-05-15 07:00:00,93.33333333333333,97.46163394267658,348.3333333333333,176.66666666666666,60.0,352.00869172592843,100.25104136055778,74.16153,176.66666666666666
2016-05-15 08:00:00,118.33333333333333,97.46163394267658,348.3333333333333,338.3333333333333,183.33333333333334,352.1080257365391,117.90110247808336,138.26828,338.3333333333333
2016-05-15 09:00:00,101.66666666666667,97.46163394267658,348.3333333333333,93.33333333333333,143.33333333333334,352.2073597471498,108.90446816708781,170.45451,93.33333333333333
2016-05-15 10:00:00,108.33333333333333,97.46163394267658,348.3333333333333,73.33333333333333,135.0,352.30669375776046,116.7473509055043,156.08751,73.33333333333333
2016-05-15 11:00:00,105.0,97.46163394267658,348.3333333333333,355.0,50.0,352.40602776837113,121.86503771319877,118.249084,355.0
2016-05-15 12:00:00,96.66666666666667,97.46163394267658,348.3333333333333,301.6666666666667,56.666666666666664,352.5053617789818,115.74514598194646,101.98868,301.6666666666667
2016-05-15 13:00:00,136.66666666666666,97.46163394267658,348.3333333333333,268.3333333333333,56.666666666666664,352.6046957895925,109.45280181243581,103.22024,268.3333333333333
2016-05-15 14:00:00,88.33333333333333,97.46163394267658,348.3333333333333,318.3333333333333,56.666666666666664,352.70402980020316,104.44439980797013,123.24442,318.3333333333333
2016-05-15 15:00:00,93.33333333333333,97.46163394267658,348.3333333333333,201.66666666666666,50.0,352.80336381081383,97.98695940018412,118.065796,201.66666666666666
2016-05-15 16:00:00,143.33333333333334,97.46163394267658,348.3333333333333,351.6666666666667,55.0,352.9026978214245,126.54563231584775,170.89868,351.6666666666667
2016-05-15 17:00:00,236.66666666666666,97.46163394267658,348.3333333333333,231.66666666666666,56.666666666666664,353.0020318320352,183.52725769486477,223.93263,231.66666666666666
2016-05-15 18:00:00,98.33333333333333,97.46163394267658,348.3333333333333,348.3333333333333,50.0,353.10136584264586,183.70465013094682,275.0479,348.3333333333333
2016-05-15 19:00:00,96.66666666666667,97.46163394267658,348.3333333333333,123.33333333333333,60.0,353.20069985325654,132.48658818745992,154.7227,123.33333333333333
2016-05-15 20:00:00,246.66666666666666,97.46163394267658,348.3333333333333,100.0,78.33333333333333,353.3000338638672,117.19695618556439,105.872734,100.0
2016-05-15 21:00:00,203.33333333333334,97.46163394267658,348.3333333333333,71.66666666666667,63.333333333333336,353.3993678744779,79.13042399872839,113.97116,71.66666666666667
2016-05-15 22:00:00,86.66666666666667,97.46163394267658,348.3333333333333,60.0,58.333333333333336,353.49870188508856,62.009266590652516,97.3125,60.0
2016-05-15 23:00:00,83.33333333333333,97.46163394267658,348.3333333333333,56.666666666666664,53.333333333333336,353.5980358956993,54.749949875058036,74.1648,56.666666666666664
2016-05-16 00:00:00,61.666666666666664,97.46163394267658,348.3333333333333,55.0,55.0,353.69736990631,52.74910972727237,73.99469,55.0
2016-05-16 01:00:00,53.333333333333336,97.46163394267658,348.3333333333333,53.333333333333336,58.333333333333336,353.79670391692065,52.47089036795121,58.3338,53.333333333333336
2016-05-16 02:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,55.0,353.8960379275313,51.72234112627656,56.205223,58.333333333333336
2016-05-16 03:00:00,53.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,53.333333333333336,353.995371938142,51.13972543153872,53.81159,58.333333333333336
2016-05-16 04:00:00,55.0,97.46163394267658,348.3333333333333,50.0,56.666666666666664,354.0947059487527,51.584565259631106,53.695587,50.0
2016-05-16 05:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,65.0,354.19403995936335,60.03120475073153,61.88345,58.333333333333336
2016-05-16 06:00:00,53.333333333333336,97.46163394267658,348.3333333333333,146.66666666666666,55.0,354.293373969974,69.44155095097027,54.77212,146.66666666666666
2016-05-16 07:00:00,61.666666666666664,97.46163394267658,348.3333333333333,176.66666666666666,56.666666666666664,354.3927079805847,98.61089469199202,72.68776,176.66666666666666
2016-05-16 08:00:00,88.33333333333333,97.46163394267658,348.3333333333333,338.3333333333333,61.666666666666664,354.4920419911954,116.42668485765728,93.10292,338.3333333333333
2016-05-16 09:00:00,70.0,97.46163394267658,348.3333333333333,93.33333333333333,66.66666666666667,354.59137600180605,107.62576980188483,120.94312,93.33333333333333
2016-05-16 10:00:00,148.33333333333334,97.46163394267658,348.3333333333333,73.33333333333333,55.0,354.69071001241673,116.11592034005828,118.58374,73.33333333333333
2016-05-16 11:00:00,103.33333333333333,97.46163394267658,348.3333333333333,355.0,61.666666666666664,354.7900440230274,121.06656784302466,147.26994,355.0
2016-05-16 12:00:00,206.66666666666666,97.46163394267658,348.3333333333333,301.6666666666667,135.0,354.8893780336381,114.38291051560483,187.00462,301.6666666666667
2016-05-16 13:00:00,266.6666666666667,97.46163394267658,348.3333333333333,268.3333333333333,173.33333333333334,354.98871204424876,108.58958314985587,126.700294,268.3333333333333
2016-05-16 14:00:00,88.33333333333333,97.46163394267658,348.3333333333333,318.3333333333333,88.33333333333333,355.08804605485943,104.62334106079439,173.53632,318.3333333333333
2016-05-16 15:00:00,111.66666666666667,97.46163394267658,348.3333333333333,201.66666666666666,70.0,355.1873800654701,99.37591012631651,136.12907,201.66666666666666
2016-05-16 16:00:00,88.33333333333333,97.46163394267658,348.3333333333333,351.6666666666667,78.33333333333333,355.2867140760808,126.94403531776733,155.64268,351.6666666666667
2016-05-16 17:00:00,243.33333333333334,97.46163394267658,348.3333333333333,231.66666666666666,268.3333333333333,355.38604808669146,178.84202303705695,127.579544,231.66666666666666
2016-05-16 18:00:00,155.0,97.46163394267658,348.3333333333333,348.3333333333333,120.0,355.48538209730214,173.74482089994842,170.34537,348.3333333333333
2016-05-16 19:00:00,115.0,97.46163394267658,348.3333333333333,123.33333333333333,110.0,355.5847161079128,120.71214549134005,120.08676,123.33333333333333
2016-05-16 20:00:00,96.66666666666667,97.46163394267658,348.3333333333333,100.0,95.0,355.6840501185235,108.18783757347931,139.62979,100.0
2016-05-16 21:00:00,68.33333333333333,97.46163394267658,348.3333333333333,71.66666666666667,71.66666666666667,355.7833841291342,76.0508633931237,97.94401,71.66666666666667
2016-05-16 22:00:00,46.666666666666664,97.46163394267658,348.3333333333333,60.0,71.66666666666667,355.8827181397449,61.92304327722654,73.34109,60.0
2016-05-16 23:00:00,60.0,97.46163394267658,348.3333333333333,56.666666666666664,60.0,355.98205215035557,56.617781615908584,68.53755,56.666666666666664
2016-05-17 00:00:00,50.0,97.46163394267658,348.3333333333333,55.0,51.666666666666664,356.08138616096625,54.90856518373525,59.002266,55.0
2016-05-17 01:00:00,55.0,97.46163394267658,348.3333333333333,53.333333333333336,55.0,356.1807201715769,54.638687043644836,55.26696,53.333333333333336
2016-05-17 02:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,356.2800541821876,54.08452118281588,52.240246,58.333333333333336
2016-05-17 03:00:00,53.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,356.3793881927983,54.00931896986337,51.80889,58.333333333333336
2016-05-17 04:00:00,53.333333333333336,97.46163394267658,348.3333333333333,50.0,50.0,356.47872220340895,54.0879501881566,49.619644,50.0
2016-05-17 05:00:00,58.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,71.66666666666667,356.5780562140196,62.749697865104096,53.70703,58.333333333333336
2016-05-17 06:00:00,56.666666666666664,97.46163394267658,348.3333333333333,146.66666666666666,63.333333333333336,356.6773902246303,73.24144284056507,62.965015,146.66666666666666
2016-05-17 07:00:00,65.0,97.46163394267658,348.3333333333333,176.66666666666666,60.0,356.776724235241,102.29606643497382,73.21802,176.66666666666666
2016-05-17 08:00:00,56.666666666666664,97.46163394267658,348.3333333333333,338.3333333333333,56.666666666666664,356.87605824585165,119.06873960788566,93.93718,338.3333333333333
2016-05-17 09:00:00,51.666666666666664,97.46163394267658,348.3333333333333,93.33333333333333,55.0,356.9753922564623,109.92865026985739,77.53612,93.33333333333333
2016-05-17 10:00:00,53.333333333333336,97.46163394267658,348.3333333333333,73.33333333333333,53.333333333333336,357.074726267073,119.03608429733698,72.2752,73.33333333333333
2016-05-17 11:00:00,51.666666666666664,97.46163394267658,348.3333333333333,355.0,56.666666666666664,357.1740602776837,124.95383854191039,76.12689,355.0
2016-05-17 12:00:00,53.333333333333336,97.46163394267658,348.3333333333333,301.6666666666667,58.333333333333336,357.27339428829436,117.10047852052972,84.470085,301.6666666666667
2016-05-17 13:00:00,41.666666666666664,97.46163394267658,348.3333333333333,268.3333333333333,53.333333333333336,357.37272829890503,111.6533101161305,92.84306,268.3333333333333
2016-05-17 14:00:00,53.333333333333336,97.46163394267658,348.3333333333333,318.3333333333333,53.333333333333336,357.4720623095157,111.40935464004076,62.45421,318.3333333333333
2016-05-17 15:00:00,51.666666666666664,97.46163394267658,348.3333333333333,201.66666666666666,56.666666666666664,357.5713963201264,107.82461530888637,62.303505,201.66666666666666
2016-05-17 16:00:00,66.66666666666667,97.46163394267658,348.3333333333333,351.6666666666667,63.333333333333336,357.67073033073706,137.2980795465876,71.2543,351.6666666666667
2016-05-17 17:00:00,153.33333333333334,97.46163394267658,348.3333333333333,231.66666666666666,126.66666666666667,357.77006434134773,192.67151512347533,148.1562,231.66666666666666
2016-05-17 18:00:00,100.0,97.46163394267658,348.3333333333333,348.3333333333333,101.66666666666667,357.86939835195847,187.72606013981186,178.7398,348.3333333333333
2016-05-17 19:00:00,123.33333333333333,97.46163394267658,348.3333333333333,123.33333333333333,105.0,357.96873236256914,133.44323809500497,149.58545,123.33333333333333
2016-05-17 20:00:00,118.33333333333333,97.46163394267658,348.3333333333333,100.0,95.0,358.0680663731798,117.8169864739195,92.79863,100.0
2016-05-17 21:00:00,65.0,97.46163394267658,348.3333333333333,71.66666666666667,68.33333333333333,358.1674003837905,82.15139474171832,85.64072,71.66666666666667
2016-05-17 22:00:00,46.666666666666664,97.46163394267658,348.3333333333333,60.0,58.333333333333336,358.26673439440117,66.78071123869574,63.44672,60.0
2016-05-17 23:00:00,55.0,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,358.36606840501184,58.55449283859923,59.73565,56.666666666666664
2016-05-18 00:00:00,51.666666666666664,97.46163394267658,348.3333333333333,55.0,51.666666666666664,358.4654024156225,56.068097923890065,59.420174,55.0
2016-05-18 01:00:00,53.333333333333336,97.46163394267658,348.3333333333333,53.333333333333336,56.666666666666664,358.5647364262332,55.95814945664705,59.649345,53.333333333333336
2016-05-18 02:00:00,55.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,358.6640704368439,55.17127093057556,56.21135,58.333333333333336
2016-05-18 03:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,53.333333333333336,358.76340444745455,53.83139682154531,59.586,58.333333333333336
2016-05-18 04:00:00,51.666666666666664,97.46163394267658,348.3333333333333,50.0,51.666666666666664,358.8627384580652,54.68440665626149,53.29141,50.0
2016-05-18 05:00:00,65.0,97.46163394267658,348.3333333333333,58.333333333333336,68.33333333333333,358.9620724686759,63.55921631134012,62.977303,58.333333333333336
2016-05-18 06:00:00,70.0,97.46163394267658,348.3333333333333,146.66666666666666,110.0,359.0614064792866,73.25377635531173,63.41539,146.66666666666666
2016-05-18 07:00:00,53.333333333333336,97.46163394267658,348.3333333333333,176.66666666666666,76.66666666666667,359.16074048989725,102.34868479821196,94.94659,176.66666666666666
2016-05-18 08:00:00,61.666666666666664,97.46163394267658,348.3333333333333,338.3333333333333,161.66666666666666,359.2600745005079,120.51688412686545,69.510155,338.3333333333333
2016-05-18 09:00:00,65.0,97.46163394267658,348.3333333333333,93.33333333333333,65.0,359.3594085111186,111.61488417513182,78.08864,93.33333333333333
2016-05-18 10:00:00,58.333333333333336,97.46163394267658,348.3333333333333,73.33333333333333,63.333333333333336,359.4587425217293,120.20979423456106,72.19493,73.33333333333333
2016-05-18 11:00:00,70.0,97.46163394267658,348.3333333333333,355.0,55.0,359.55807653233995,127.18146069718743,63.80444,355.0
2016-05-18 12:00:00,56.666666666666664,97.46163394267658,348.3333333333333,301.6666666666667,56.666666666666664,359.65741054295063,120.28321443213714,87.99208,301.6666666666667
2016-05-18 13:00:00,86.66666666666667,97.46163394267658,348.3333333333333,268.3333333333333,73.33333333333333,359.7567445535613,114.4467278860188,54.007957,268.3333333333333
2016-05-18 14:00:00,81.66666666666667,97.46163394267658,348.3333333333333,318.3333333333333,80.0,359.856078564172,113.03191156471185,81.480446,318.3333333333333
2016-05-18 15:00:00,83.33333333333333,97.46163394267658,348.3333333333333,201.66666666666666,76.66666666666667,359.9554125747827,106.38438303733808,83.71673,201.66666666666666
2016-05-18 16:00:00,105.0,97.46163394267658,348.3333333333333,351.6666666666667,75.0,360.0547465853934,134.02787110594562,101.35666,351.6666666666667
2016-05-18 17:00:00,118.33333333333333,97.46163394267658,348.3333333333333,231.66666666666666,91.66666666666667,360.15408059600406,191.71338748907039,163.0614,231.66666666666666
2016-05-18 18:00:00,178.33333333333334,97.46163394267658,348.3333333333333,348.3333333333333,101.66666666666667,360.25341460661474,189.2418089961697,164.10622,348.3333333333333
2016-05-18 19:00:00,143.33333333333334,97.46163394267658,348.3333333333333,123.33333333333333,95.0,360.3527486172254,135.28170337378424,148.42471,123.33333333333333
2016-05-18 20:00:00,223.33333333333334,97.46163394267658,348.3333333333333,100.0,85.0,360.4520826278361,119.34472572385117,116.049065,100.0
2016-05-18 21:00:00,81.66666666666667,97.46163394267658,348.3333333333333,71.66666666666667,61.666666666666664,360.55141663844677,82.38251205238463,86.99065,71.66666666666667
2016-05-18 22:00:00,51.666666666666664,97.46163394267658,348.3333333333333,60.0,55.0,360.65075064905744,64.91400409969651,75.69009,60.0
2016-05-18 23:00:00,56.666666666666664,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,360.7500846596681,57.39202428767449,58.93104,56.666666666666664
2016-05-19 00:00:00,51.666666666666664,97.46163394267658,348.3333333333333,55.0,56.666666666666664,360.8494186702788,55.72850870738827,53.73853,55.0
2016-05-19 01:00:00,51.666666666666664,97.46163394267658,348.3333333333333,53.333333333333336,56.666666666666664,360.94875268088947,55.177637951544384,54.88668,53.333333333333336
2016-05-19 02:00:00,50.0,97.46163394267658,348.3333333333333,58.333333333333336,56.666666666666664,361.04808669150015,53.47913234503946,54.96764,58.333333333333336
2016-05-19 03:00:00,51.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,50.0,361.1474207021108,52.77024426571565,53.265137,58.333333333333336
2016-05-19 04:00:00,56.666666666666664,97.46163394267658,348.3333333333333,50.0,56.666666666666664,361.2467547127215,53.56165849451938,56.494953,50.0
2016-05-19 05:00:00,55.0,97.46163394267658,348.3333333333333,58.333333333333336,61.666666666666664,361.3460887233322,62.54612090752266,59.0833,58.333333333333336
2016-05-19 06:00:00,58.333333333333336,97.46163394267658,348.3333333333333,146.66666666666666,48.333333333333336,361.44542273394285,71.89141889596763,54.87948,146.66666666666666
2016-05-19 07:00:00,50.0,97.46163394267658,348.3333333333333,176.66666666666666,58.333333333333336,361.5447567445535,99.96158175273364,55.9076,176.66666666666666
2016-05-19 08:00:00,53.333333333333336,97.46163394267658,348.3333333333333,338.3333333333333,51.666666666666664,361.6440907551642,116.81201905251633,58.9586,338.3333333333333
2016-05-19 09:00:00,36.666666666666664,97.46163394267658,348.3333333333333,93.33333333333333,48.333333333333336,361.7434247657749,107.76228870235762,58.037502,93.33333333333333
2016-05-19 10:00:00,55.0,97.46163394267658,348.3333333333333,73.33333333333333,58.333333333333336,361.84275877638555,116.65140151492649,55.828934,73.33333333333333
2016-05-19 11:00:00,51.666666666666664,97.46163394267658,348.3333333333333,355.0,50.0,361.9420927869962,122.37403948948678,51.416782,355.0
2016-05-19 12:00:00,55.0,97.46163394267658,348.3333333333333,301.6666666666667,55.0,362.04142679760696,114.56898593393342,56.013977,301.6666666666667
2016-05-19 13:00:00,50.0,97.46163394267658,348.3333333333333,268.3333333333333,56.666666666666664,362.14076080821764,105.84751532933173,60.81251,268.3333333333333
2016-05-19 14:00:00,63.333333333333336,97.46163394267658,348.3333333333333,318.3333333333333,56.666666666666664,362.2400948188283,99.37497755161912,61.249317,318.3333333333333
2016-05-19 15:00:00,81.66666666666667,97.46163394267658,348.3333333333333,201.66666666666666,68.33333333333333,362.339428829439,96.02786859268762,93.929085,201.66666666666666
2016-05-19 16:00:00,90.0,97.46163394267658,348.3333333333333,351.6666666666667,118.33333333333333,362.43876284004966,127.38535913219765,101.07489,351.6666666666667
2016-05-19 17:00:00,208.33333333333334,97.46163394267658,348.3333333333333,231.66666666666666,208.33333333333334,362.53809685066034,179.52372731487324,128.02954,231.66666666666666
2016-05-19 18:00:00,120.0,97.46163394267658,348.3333333333333,348.3333333333333,105.0,362.637430861271,175.78037697440658,153.35321,348.3333333333333
2016-05-19 19:00:00,98.33333333333333,97.46163394267658,348.3333333333333,123.33333333333333,123.33333333333333,362.7367648718817,125.26018852887242,127.963135,123.33333333333333
2016-05-19 20:00:00,118.33333333333333,97.46163394267658,348.3333333333333,100.0,100.0,362.83609888249237,115.84475141594093,135.1454,100.0
2016-05-19 21:00:00,66.66666666666667,97.46163394267658,348.3333333333333,71.66666666666667,71.66666666666667,362.93543289310304,81.91737585359847,81.945526,71.66666666666667
2016-05-19 22:00:00,50.0,97.46163394267658,348.3333333333333,60.0,60.0,363.0347669037137,66.25449963946222,58.982967,60.0
2016-05-19 23:00:00,56.666666666666664,97.46163394267658,348.3333333333333,56.666666666666664,56.666666666666664,363.1341009143244,59.28759429799884,55.48633,56.666666666666664
2016-05-20 00:00:00,51.666666666666664,97.46163394267658,348.3333333333333,55.0,55.0,363.23343492493507,56.94617564820848,55.91755,55.0
2016-05-20 01:00:00,51.666666666666664,97.46163394267658,348.3333333333333,53.333333333333336,53.333333333333336,363.33276893554574,57.32397033233619,53.403973,53.333333333333336
2016-05-20 02:00:00,36.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,58.333333333333336,363.4321029461564,56.46735285365645,54.03276,58.333333333333336
2016-05-20 03:00:00,58.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,58.333333333333336,363.5314369567671,56.19762201424996,57.60259,58.333333333333336
2016-05-20 04:00:00,51.666666666666664,97.46163394267658,348.3333333333333,50.0,50.0,363.63077096737777,58.21107947150473,68.45012,50.0
2016-05-20 05:00:00,61.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,58.333333333333336,363.73010497798845,67.31961499484665,75.74582,58.333333333333336
2016-05-20 06:00:00,66.66666666666667,97.46163394267658,348.3333333333333,146.66666666666666,146.66666666666666,363.8294389885991,76.51639894711768,92.61195,146.66666666666666
2016-05-20 07:00:00,80.0,97.46163394267658,348.3333333333333,176.66666666666666,176.66666666666666,363.9287729992098,105.05721717439323,108.04231,176.66666666666666
2016-05-20 08:00:00,126.66666666666667,97.46163394267658,348.3333333333333,338.3333333333333,338.3333333333333,364.0281070098205,121.49366482696732,159.85532,338.3333333333333
2016-05-20 09:00:00,73.33333333333333,97.46163394267658,348.3333333333333,93.33333333333333,93.33333333333333,364.1274410204312,112.07732072167316,146.54094,93.33333333333333
2016-05-20 10:00:00,81.66666666666667,97.46163394267658,348.3333333333333,73.33333333333333,73.33333333333333,364.2267750310419,121.17412013290942,138.76012,73.33333333333333
2016-05-20 11:00:00,73.33333333333333,97.46163394267658,348.3333333333333,355.0,355.0,364.32610904165256,126.52682186122614,162.16205,355.0
2016-05-20 12:00:00,71.66666666666667,97.46163394267658,348.3333333333333,301.6666666666667,301.6666666666667,364.42544305226323,121.12380322657893,139.81265,301.6666666666667
2016-05-20 13:00:00,61.666666666666664,97.46163394267658,348.3333333333333,268.3333333333333,268.3333333333333,364.5247770628739,117.97487323038256,99.42174,268.3333333333333
2016-05-20 14:00:00,60.0,97.46163394267658,348.3333333333333,318.3333333333333,318.3333333333333,364.6241110734846,115.94961479399088,77.26867,318.3333333333333
2016-05-20 15:00:00,46.666666666666664,97.46163394267658,348.3333333333333,201.66666666666666,201.66666666666666,364.72344508409526,110.90190174659692,81.52705,201.66666666666666
2016-05-20 16:00:00,48.333333333333336,97.46163394267658,348.3333333333333,351.6666666666667,351.6666666666667,364.82277909470594,139.5178796490353,83.80292,351.6666666666667
2016-05-20 17:00:00,75.0,97.46163394267658,348.3333333333333,231.66666666666666,231.66666666666666,364.9221131053166,193.35669823228017,107.15483,231.66666666666666
2016-05-20 18:00:00,78.33333333333333,97.46163394267658,348.3333333333333,348.3333333333333,348.3333333333333,365.0214471159273,186.6508345530358,173.89851,348.3333333333333
2016-05-20 19:00:00,65.0,97.46163394267658,348.3333333333333,123.33333333333333,126.66666666666667,365.12078112653796,131.14418162756655,137.15695,123.33333333333333
2016-05-20 20:00:00,70.0,97.46163394267658,348.3333333333333,100.0,116.66666666666667,365.22011513714864,115.19666552846054,86.66087,100.0
2016-05-20 21:00:00,65.0,97.46163394267658,348.3333333333333,71.66666666666667,71.66666666666667,365.3194491477593,80.17127291463385,83.247536,71.66666666666667
2016-05-20 22:00:00,53.333333333333336,97.46163394267658,348.3333333333333,60.0,53.333333333333336,365.41878315837,65.32260975176449,66.41674,60.0
2016-05-20 23:00:00,45.0,97.46163394267658,348.3333333333333,56.666666666666664,58.333333333333336,365.51811716898067,58.74980563047856,63.6971,56.666666666666664
2016-05-21 00:00:00,48.333333333333336,97.46163394267658,348.3333333333333,55.0,51.666666666666664,365.61745117959134,57.8505691333453,58.850807,55.0
2016-05-21 01:00:00,51.666666666666664,97.46163394267658,348.3333333333333,53.333333333333336,56.666666666666664,365.716785190202,59.113168905863404,69.440926,53.333333333333336
2016-05-21 02:00:00,56.666666666666664,97.46163394267658,348.3333333333333,58.333333333333336,53.333333333333336,365.8161192008127,58.690008518655674,64.559135,58.333333333333336
2016-05-21 03:00:00,48.333333333333336,97.46163394267658,348.3333333333333,58.333333333333336,55.0,365.91545321142337,58.14477600092694,65.75644,58.333333333333336
2016-05-21 04:00:00,56.666666666666664,97.46163394267658,348.3333333333333,50.0,55.0,366.01478722203404,58.33557924701867,76.152885,50.0
